ticket_id,customer_id,date_opened,issue_type,resolution_time_days,status
TCKT002439,CUST00914,2023-09-14,Card Not Working,1,Resolved
TCKT002440,CUST00676,2024-05-13,Account Locked,15,Pending
TCKT002441,CUST00288,2024-04-20,Incorrect Charge,1,Resolved
TCKT002442,CUST00907,2023-10-21,Login Issue,6,Resolved
TCKT002443,CUST00724,2024-10-14,Login Issue,4,Resolved
TCKT002444,CUST00884,2024-01-21,Incorrect Charge,5,Resolved
TCKT002445,CUST00226,2024-11-23,Card Not Working,5,Resolved
TCKT002446,CUST00594,2023-10-24,Login Issue,4,Unresolved
TCKT002447,CUST00252,2023-08-27,Delayed Credit,2,Resolved
TCKT002448,CUST00441,2025-05-29,Card Not Working,10,Resolved
TCKT002449,CUST00067,2024-05-28,Incorrect Charge,5,Pending
TCKT002450,CUST00177,2025-01-19,Failed Transaction,13,Pending
TCKT002451,CUST00187,2024-05-21,Incorrect Charge,5,Pending
TCKT002452,CUST00548,2024-06-21,Incorrect Charge,14,Resolved
TCKT002453,CUST00657,2023-12-09,Card Not Working,8,Pending
TCKT002454,CUST00487,2024-07-25,Incorrect Charge,14,Unresolved
TCKT002455,CUST00156,2023-07-27,Failed Transaction,1,Unresolved
TCKT002456,CUST00587,2023-12-11,Account Locked,14,Unresolved
TCKT002457,CUST00854,2024-02-05,Account Locked,10,Resolved
TCKT002458,CUST00999,2025-03-18,Card Not Working,1,Resolved
TCKT002459,CUST00515,2024-01-17,Card Not Working,15,Pending
TCKT002460,CUST00035,2025-03-16,Account Locked,15,Resolved
TCKT002461,CUST00096,2024-05-24,Card Not Working,6,Resolved
TCKT002462,CUST00190,2024-02-19,Card Not Working,13,Pending
TCKT002463,CUST00972,2023-09-25,Failed Transaction,2,Unresolved
TCKT002464,CUST00990,2025-04-03,Incorrect Charge,4,Resolved
TCKT002465,CUST00873,2023-10-25,Card Not Working,15,Resolved
TCKT002466,CUST00460,2023-10-05,Delayed Credit,15,Resolved
TCKT002467,CUST00469,2023-08-02,Incorrect Charge,15,Resolved
TCKT002468,CUST00220,2025-06-19,Incorrect Charge,9,Resolved
TCKT002469,CUST00269,2025-04-15,Failed Transaction,2,Resolved
TCKT002470,CUST00274,2025-03-14,Incorrect Charge,8,Resolved
TCKT002471,CUST00866,2024-11-03,Card Not Working,5,Unresolved
TCKT002472,CUST00753,2024-06-06,Incorrect Charge,5,Resolved
TCKT002473,CUST00928,2023-11-26,Incorrect Charge,12,Unresolved
TCKT002474,CUST00397,2024-05-25,Failed Transaction,5,Pending
TCKT002475,CUST00402,2025-04-20,Login Issue,7,Resolved
TCKT002476,CUST00110,2023-09-21,Account Locked,15,Unresolved
TCKT002477,CUST00687,2024-11-10,Failed Transaction,5,Pending
TCKT002478,CUST00331,2023-08-07,Delayed Credit,7,Unresolved
TCKT002479,CUST00090,2024-02-06,Failed Transaction,4,Unresolved
TCKT002480,CUST00807,2024-08-25,Failed Transaction,13,Resolved
TCKT002481,CUST00323,2025-05-11,Card Not Working,12,Unresolved
TCKT002482,CUST00801,2024-01-19,Failed Transaction,8,Resolved
TCKT002483,CUST00297,2025-04-13,Incorrect Charge,13,Unresolved
TCKT002484,CUST00813,2024-07-04,Incorrect Charge,8,Unresolved
TCKT002485,CUST00664,2024-12-15,Account Locked,10,Resolved
TCKT002486,CUST00314,2023-12-18,Account Locked,8,Unresolved
TCKT002487,CUST00750,2023-10-17,Failed Transaction,11,Unresolved
TCKT002488,CUST00003,2023-10-11,Incorrect Charge,6,Resolved
TCKT002489,CUST00132,2023-08-31,Card Not Working,13,Unresolved
TCKT002490,CUST00326,2023-08-30,Card Not Working,13,Pending
TCKT002491,CUST00739,2024-01-15,Card Not Working,1,Unresolved
TCKT002492,CUST00345,2023-07-15,Failed Transaction,5,Resolved
TCKT002493,CUST00625,2024-04-27,Failed Transaction,8,Resolved
TCKT002494,CUST00441,2024-11-05,Card Not Working,7,Unresolved
TCKT002495,CUST00338,2025-06-13,Incorrect Charge,12,Resolved
TCKT002496,CUST00811,2025-02-15,Incorrect Charge,5,Pending
TCKT002497,CUST00520,2023-10-07,Failed Transaction,6,Resolved
TCKT002498,CUST00377,2024-12-26,Account Locked,9,Resolved
TCKT002499,CUST00193,2024-07-21,Failed Transaction,4,Pending
TCKT002500,CUST00978,2025-05-29,Delayed Credit,3,Resolved
TCKT002501,CUST00296,2024-12-30,Login Issue,7,Pending
TCKT002502,CUST00561,2024-03-12,Delayed Credit,12,Pending
TCKT002503,CUST00181,2025-05-17,Failed Transaction,9,Pending
TCKT002504,CUST00114,2024-10-05,Incorrect Charge,15,Resolved
TCKT002505,CUST00525,2023-09-10,Card Not Working,14,Pending
TCKT002506,CUST00002,2023-08-19,Login Issue,5,Pending
TCKT002507,CUST00984,2025-04-23,Incorrect Charge,8,Unresolved
TCKT002508,CUST00387,2024-03-17,Account Locked,3,Unresolved
TCKT002509,CUST00968,2025-04-24,Account Locked,7,Resolved
TCKT002510,CUST00541,2023-07-19,Card Not Working,9,Pending
TCKT002511,CUST00540,2025-03-06,Failed Transaction,4,Unresolved
TCKT002512,CUST00944,2023-08-18,Card Not Working,11,Pending
TCKT002513,CUST00505,2025-02-19,Failed Transaction,11,Resolved
TCKT002514,CUST00723,2023-07-14,Account Locked,5,Unresolved
TCKT002515,CUST00392,2025-02-12,Failed Transaction,7,Pending
TCKT002516,CUST00688,2023-11-11,Failed Transaction,9,Pending
TCKT002517,CUST00228,2023-10-27,Card Not Working,14,Resolved
TCKT002518,CUST00074,2024-12-05,Incorrect Charge,11,Resolved
TCKT002519,CUST00770,2024-10-07,Failed Transaction,12,Resolved
TCKT002520,CUST00274,2025-06-09,Account Locked,13,Pending
TCKT002521,CUST00315,2023-11-13,Failed Transaction,6,Resolved
TCKT002522,CUST00074,2024-02-15,Card Not Working,14,Pending
TCKT002523,CUST00074,2024-11-07,Account Locked,15,Pending
TCKT002524,CUST00195,2025-02-27,Login Issue,1,Resolved
TCKT002525,CUST00298,2024-02-20,Login Issue,5,Pending
TCKT002526,CUST00975,2025-02-13,Login Issue,13,Resolved
TCKT002527,CUST00155,2024-11-07,Login Issue,12,Pending
TCKT002528,CUST00674,2024-08-28,Delayed Credit,11,Unresolved
TCKT002529,CUST00590,2023-08-28,Incorrect Charge,14,Pending
TCKT002530,CUST00549,2023-09-28,Delayed Credit,14,Resolved
TCKT002531,CUST00938,2023-08-02,Login Issue,11,Unresolved
TCKT002532,CUST00865,2023-08-15,Card Not Working,2,Resolved
TCKT002533,CUST00682,2025-02-21,Login Issue,6,Resolved
TCKT002534,CUST00336,2024-01-13,Card Not Working,4,Pending
TCKT002535,CUST00866,2025-02-22,Account Locked,1,Resolved
TCKT002536,CUST00039,2025-04-08,Login Issue,14,Resolved
TCKT002537,CUST00644,2024-01-01,Failed Transaction,7,Pending
TCKT002538,CUST00637,2025-04-12,Card Not Working,11,Resolved
TCKT002539,CUST00690,2023-08-01,Incorrect Charge,15,Pending
TCKT002540,CUST00172,2025-06-12,Card Not Working,3,Unresolved
TCKT002541,CUST00492,2024-01-07,Login Issue,12,Unresolved
TCKT002542,CUST00339,2025-06-12,Account Locked,8,Resolved
TCKT002543,CUST00774,2024-01-09,Login Issue,1,Pending
TCKT002544,CUST00788,2024-11-07,Failed Transaction,11,Resolved
TCKT002545,CUST00670,2025-05-24,Delayed Credit,15,Pending
TCKT002546,CUST00530,2024-03-06,Incorrect Charge,3,Unresolved
TCKT002547,CUST00401,2023-10-16,Login Issue,4,Unresolved
TCKT002548,CUST00726,2024-02-05,Incorrect Charge,7,Unresolved
TCKT002549,CUST00328,2024-08-29,Card Not Working,6,Resolved
TCKT002550,CUST00505,2025-06-15,Incorrect Charge,5,Resolved
TCKT002551,CUST00752,2024-08-25,Incorrect Charge,6,Pending
TCKT002552,CUST00639,2023-08-03,Account Locked,5,Resolved
TCKT002553,CUST00936,2023-07-13,Failed Transaction,5,Resolved
TCKT002554,CUST00936,2024-09-29,Card Not Working,9,Resolved
TCKT002555,CUST00880,2023-07-10,Failed Transaction,10,Pending
TCKT002556,CUST00903,2025-05-03,Card Not Working,8,Resolved
TCKT002557,CUST00798,2023-11-25,Card Not Working,5,Pending
TCKT002558,CUST00565,2024-12-22,Delayed Credit,2,Unresolved
TCKT002559,CUST00952,2023-08-31,Login Issue,8,Resolved
TCKT002560,CUST00248,2025-03-28,Card Not Working,11,Unresolved
TCKT002561,CUST00112,2023-07-22,Card Not Working,5,Unresolved
TCKT002562,CUST00749,2023-07-20,Account Locked,12,Resolved
TCKT002563,CUST00553,2023-10-08,Delayed Credit,15,Pending
TCKT002564,CUST00039,2024-05-23,Failed Transaction,9,Unresolved
TCKT002565,CUST00377,2024-01-31,Login Issue,2,Pending
TCKT002566,CUST00456,2024-07-25,Card Not Working,8,Unresolved
TCKT002567,CUST00116,2024-07-13,Incorrect Charge,9,Resolved
TCKT002568,CUST00265,2025-05-31,Card Not Working,5,Resolved
TCKT002569,CUST00982,2025-02-05,Account Locked,10,Unresolved
TCKT002570,CUST00405,2024-11-14,Login Issue,1,Resolved
TCKT002571,CUST00406,2024-05-15,Login Issue,5,Pending
TCKT002572,CUST00516,2025-04-07,Incorrect Charge,2,Unresolved
TCKT002573,CUST00790,2024-07-10,Login Issue,7,Pending
TCKT002574,CUST00186,2024-09-24,Card Not Working,15,Unresolved
TCKT002575,CUST00346,2023-10-29,Login Issue,8,Pending
TCKT002576,CUST00619,2025-04-15,Account Locked,9,Resolved
TCKT002577,CUST00942,2024-01-18,Delayed Credit,14,Pending
TCKT002578,CUST00977,2025-04-06,Delayed Credit,2,Pending
TCKT002579,CUST00100,2024-02-01,Incorrect Charge,9,Unresolved
TCKT002580,CUST00547,2025-05-02,Account Locked,11,Pending
TCKT002581,CUST00502,2023-11-18,Delayed Credit,15,Resolved
TCKT002582,CUST00594,2024-06-23,Delayed Credit,4,Pending
TCKT002583,CUST00469,2023-07-18,Card Not Working,2,Pending
TCKT002584,CUST00471,2025-05-13,Failed Transaction,1,Resolved
TCKT002585,CUST00317,2025-05-26,Login Issue,8,Resolved
TCKT002586,CUST00525,2025-01-09,Account Locked,9,Unresolved
TCKT002587,CUST00325,2023-12-09,Account Locked,8,Pending
TCKT002588,CUST00496,2024-12-15,Incorrect Charge,6,Unresolved
TCKT002589,CUST00922,2024-07-26,Card Not Working,15,Pending
TCKT002590,CUST00308,2023-10-29,Account Locked,7,Pending
TCKT002591,CUST00379,2024-05-15,Account Locked,11,Pending
TCKT002592,CUST00636,2023-09-10,Failed Transaction,2,Pending
TCKT002593,CUST00977,2024-10-13,Failed Transaction,8,Unresolved
TCKT002594,CUST00363,2024-01-21,Card Not Working,14,Pending
TCKT002595,CUST00127,2024-07-12,Delayed Credit,10,Unresolved
TCKT002596,CUST00377,2024-08-10,Failed Transaction,11,Unresolved
TCKT002597,CUST00375,2025-01-24,Failed Transaction,5,Pending
TCKT002598,CUST00982,2025-01-19,Failed Transaction,8,Resolved
TCKT002599,CUST00477,2025-03-09,Login Issue,3,Unresolved
TCKT002600,CUST00677,2025-05-06,Delayed Credit,4,Pending
TCKT002601,CUST00353,2024-10-14,Card Not Working,14,Pending
TCKT002602,CUST00952,2025-04-09,Failed Transaction,11,Resolved
TCKT002603,CUST00107,2025-01-16,Login Issue,5,Unresolved
TCKT002604,CUST00093,2024-05-24,Delayed Credit,11,Resolved
TCKT002605,CUST00768,2025-05-06,Delayed Credit,9,Pending
TCKT002606,CUST00477,2025-02-09,Failed Transaction,1,Resolved
TCKT002607,CUST00274,2024-11-14,Card Not Working,5,Resolved
TCKT002608,CUST00151,2024-06-04,Card Not Working,3,Unresolved
TCKT002609,CUST00689,2024-08-30,Delayed Credit,1,Unresolved
TCKT002610,CUST00757,2024-02-04,Login Issue,13,Unresolved
TCKT002611,CUST00826,2023-12-29,Delayed Credit,8,Unresolved
TCKT002612,CUST00265,2023-08-29,Delayed Credit,1,Pending
TCKT002613,CUST00576,2024-08-19,Login Issue,7,Pending
TCKT002614,CUST00300,2023-08-10,Delayed Credit,14,Resolved
TCKT002615,CUST00207,2025-06-07,Account Locked,14,Unresolved
TCKT002616,CUST00670,2023-10-07,Delayed Credit,9,Resolved
TCKT002617,CUST00693,2023-07-10,Delayed Credit,13,Pending
TCKT002618,CUST00425,2023-10-07,Card Not Working,11,Resolved
TCKT002619,CUST00972,2024-07-20,Delayed Credit,6,Unresolved
TCKT002620,CUST00695,2025-06-03,Failed Transaction,14,Resolved
TCKT002621,CUST00045,2024-02-06,Card Not Working,4,Pending
TCKT002622,CUST00300,2024-04-12,Failed Transaction,13,Unresolved
TCKT002623,CUST00325,2023-12-07,Account Locked,2,Pending
TCKT002624,CUST00865,2024-08-09,Card Not Working,7,Resolved
TCKT002625,CUST00572,2024-02-13,Delayed Credit,4,Resolved
TCKT002626,CUST00974,2024-09-05,Failed Transaction,8,Unresolved
TCKT002627,CUST00089,2025-04-15,Card Not Working,1,Resolved
TCKT002628,CUST00718,2023-09-30,Incorrect Charge,7,Resolved
TCKT002629,CUST00319,2025-06-08,Login Issue,1,Resolved
TCKT002630,CUST00813,2025-05-20,Account Locked,12,Resolved
TCKT002631,CUST00655,2024-07-29,Account Locked,4,Unresolved
TCKT002632,CUST00059,2024-05-21,Card Not Working,14,Resolved
TCKT002633,CUST00498,2024-01-26,Delayed Credit,8,Resolved
TCKT002634,CUST00969,2024-05-23,Incorrect Charge,6,Resolved
TCKT002635,CUST00320,2023-08-26,Failed Transaction,7,Resolved
TCKT002636,CUST00050,2023-08-27,Login Issue,4,Resolved
TCKT002637,CUST00685,2024-11-15,Login Issue,4,Resolved
TCKT002638,CUST00877,2023-09-06,Failed Transaction,1,Pending
TCKT002639,CUST00378,2025-03-14,Account Locked,11,Unresolved
TCKT002640,CUST00982,2024-11-07,Account Locked,2,Resolved
TCKT002641,CUST00681,2023-11-11,Failed Transaction,9,Unresolved
TCKT002642,CUST00458,2025-02-01,Incorrect Charge,9,Unresolved
TCKT002643,CUST00229,2023-09-19,Incorrect Charge,8,Pending
TCKT002644,CUST00043,2025-06-10,Delayed Credit,6,Unresolved
TCKT002645,CUST00121,2025-02-05,Card Not Working,3,Resolved
TCKT002646,CUST00736,2023-11-28,Account Locked,13,Resolved
TCKT002647,CUST00792,2024-01-09,Account Locked,4,Unresolved
TCKT002648,CUST00795,2023-09-10,Delayed Credit,11,Resolved
TCKT002649,CUST00208,2025-04-07,Incorrect Charge,2,Resolved
TCKT002650,CUST00687,2024-08-04,Failed Transaction,11,Unresolved
TCKT002651,CUST00401,2023-09-29,Failed Transaction,8,Unresolved
TCKT002652,CUST00310,2024-03-31,Delayed Credit,7,Unresolved
TCKT002653,CUST00048,2024-03-04,Card Not Working,9,Resolved
TCKT002654,CUST00662,2025-04-27,Login Issue,12,Pending
TCKT002655,CUST00285,2024-10-16,Delayed Credit,11,Pending
TCKT002656,CUST00321,2024-12-04,Account Locked,6,Resolved
TCKT002657,CUST00243,2025-01-15,Failed Transaction,8,Pending
TCKT002658,CUST00716,2024-03-03,Login Issue,13,Pending
TCKT002659,CUST00955,2024-01-22,Delayed Credit,9,Unresolved
TCKT002660,CUST00191,2025-01-05,Incorrect Charge,11,Pending
TCKT002661,CUST00357,2023-07-29,Failed Transaction,7,Resolved
TCKT002662,CUST00835,2023-08-21,Failed Transaction,7,Pending
TCKT002663,CUST00402,2023-07-12,Account Locked,1,Unresolved
TCKT002664,CUST00054,2025-06-10,Login Issue,7,Resolved
TCKT002665,CUST00452,2025-01-08,Login Issue,11,Pending
TCKT002666,CUST00566,2023-09-01,Delayed Credit,11,Pending
TCKT002667,CUST00550,2024-06-04,Delayed Credit,15,Resolved
TCKT002668,CUST00669,2023-12-05,Failed Transaction,10,Pending
TCKT002669,CUST00385,2024-11-03,Account Locked,10,Resolved
TCKT002670,CUST00259,2024-06-11,Incorrect Charge,1,Resolved
TCKT002671,CUST00238,2024-03-19,Login Issue,2,Unresolved
TCKT002672,CUST00383,2025-01-02,Failed Transaction,4,Pending
TCKT002673,CUST00976,2024-05-27,Login Issue,13,Resolved
TCKT002674,CUST00686,2024-01-12,Account Locked,14,Pending
TCKT002675,CUST00149,2024-02-19,Delayed Credit,8,Unresolved
TCKT002676,CUST00813,2024-04-22,Account Locked,13,Resolved
TCKT002677,CUST00519,2025-01-20,Card Not Working,8,Pending
TCKT002678,CUST00625,2024-03-27,Incorrect Charge,5,Resolved
TCKT002679,CUST00468,2024-04-12,Login Issue,12,Pending
TCKT002680,CUST00409,2025-03-05,Card Not Working,5,Unresolved
TCKT002681,CUST00520,2023-11-23,Login Issue,13,Unresolved
TCKT002682,CUST00726,2024-07-11,Incorrect Charge,9,Resolved
TCKT002683,CUST00271,2024-01-11,Failed Transaction,9,Resolved
TCKT002684,CUST00922,2024-02-22,Login Issue,6,Pending
TCKT002685,CUST00077,2024-05-09,Delayed Credit,14,Resolved
TCKT002686,CUST00601,2023-08-30,Delayed Credit,4,Unresolved
TCKT002687,CUST00684,2025-02-03,Account Locked,10,Pending
TCKT002688,CUST00427,2023-08-19,Incorrect Charge,15,Resolved
TCKT002689,CUST00099,2025-02-24,Failed Transaction,4,Unresolved
TCKT002690,CUST00256,2023-10-12,Failed Transaction,4,Unresolved
TCKT002691,CUST00258,2024-03-30,Card Not Working,2,Pending
TCKT002692,CUST00184,2023-08-03,Login Issue,9,Pending
TCKT002693,CUST00708,2024-09-09,Failed Transaction,4,Pending
TCKT002694,CUST00093,2023-11-24,Account Locked,2,Resolved
TCKT002695,CUST00242,2024-01-04,Delayed Credit,10,Unresolved
TCKT002696,CUST00099,2023-12-05,Login Issue,12,Unresolved
TCKT002697,CUST00246,2024-05-07,Card Not Working,3,Pending
TCKT002698,CUST00943,2023-08-23,Account Locked,14,Unresolved
TCKT002699,CUST00653,2023-07-23,Card Not Working,11,Pending
TCKT002700,CUST00732,2023-07-15,Account Locked,11,Resolved
TCKT002701,CUST00214,2024-11-13,Incorrect Charge,8,Resolved
TCKT002702,CUST00602,2023-12-16,Login Issue,12,Unresolved
TCKT002703,CUST00537,2024-09-23,Failed Transaction,9,Resolved
TCKT002704,CUST00753,2024-08-09,Account Locked,6,Pending
TCKT002705,CUST00589,2023-12-09,Incorrect Charge,9,Resolved
TCKT002706,CUST00804,2024-08-01,Login Issue,11,Unresolved
TCKT002707,CUST00199,2025-02-08,Incorrect Charge,12,Unresolved
TCKT002708,CUST00191,2024-06-26,Incorrect Charge,15,Unresolved
TCKT002709,CUST00166,2023-12-17,Delayed Credit,7,Resolved
TCKT002710,CUST00657,2023-09-13,Delayed Credit,15,Unresolved
TCKT002711,CUST00439,2024-05-04,Failed Transaction,10,Resolved
TCKT002712,CUST00583,2024-11-09,Card Not Working,15,Pending
TCKT002713,CUST00956,2023-12-17,Failed Transaction,1,Pending
TCKT002714,CUST00162,2024-10-20,Failed Transaction,4,Pending
TCKT002715,CUST00205,2023-08-30,Failed Transaction,5,Resolved
TCKT002716,CUST00320,2025-06-04,Card Not Working,3,Pending
TCKT002717,CUST00763,2025-02-16,Delayed Credit,3,Pending
TCKT002718,CUST00615,2024-06-15,Account Locked,7,Resolved
TCKT002719,CUST00059,2024-03-03,Incorrect Charge,3,Unresolved
TCKT002720,CUST00071,2023-10-12,Delayed Credit,12,Resolved
TCKT002721,CUST00544,2025-01-20,Login Issue,4,Resolved
TCKT002722,CUST00685,2023-10-03,Delayed Credit,5,Resolved
TCKT002723,CUST00155,2024-03-17,Incorrect Charge,4,Unresolved
TCKT002724,CUST00889,2023-10-20,Delayed Credit,7,Pending
TCKT002725,CUST00136,2024-09-29,Delayed Credit,2,Unresolved
TCKT002726,CUST00923,2025-02-14,Account Locked,11,Unresolved
TCKT002727,CUST00500,2025-01-29,Card Not Working,2,Resolved
TCKT002728,CUST00832,2023-09-03,Account Locked,5,Pending
TCKT002729,CUST00538,2024-07-13,Failed Transaction,10,Pending
TCKT002730,CUST00995,2024-06-28,Incorrect Charge,6,Pending
TCKT002731,CUST00316,2024-04-03,Incorrect Charge,7,Resolved
TCKT002732,CUST00107,2024-12-25,Card Not Working,15,Resolved
TCKT002733,CUST00360,2024-02-27,Incorrect Charge,14,Pending
TCKT002734,CUST00497,2024-03-13,Incorrect Charge,1,Pending
TCKT002735,CUST00984,2023-08-03,Login Issue,8,Pending
TCKT002736,CUST00282,2023-11-02,Delayed Credit,9,Resolved
TCKT002737,CUST00216,2025-03-08,Login Issue,13,Pending
TCKT002738,CUST00556,2023-12-04,Failed Transaction,15,Resolved
TCKT002739,CUST00796,2024-09-11,Login Issue,4,Pending
TCKT002740,CUST00655,2025-02-18,Account Locked,1,Unresolved
TCKT002741,CUST00729,2024-09-13,Account Locked,7,Pending
TCKT002742,CUST00937,2024-07-04,Failed Transaction,11,Unresolved
TCKT002743,CUST00311,2025-01-24,Card Not Working,1,Unresolved
TCKT002744,CUST00812,2024-11-23,Login Issue,7,Unresolved
TCKT002745,CUST00889,2024-01-22,Account Locked,1,Resolved
TCKT002746,CUST00505,2023-08-03,Incorrect Charge,6,Pending
TCKT002747,CUST00694,2024-02-04,Account Locked,14,Resolved
TCKT002748,CUST00344,2024-05-22,Failed Transaction,1,Pending
TCKT002749,CUST00870,2024-02-05,Card Not Working,15,Resolved
TCKT002750,CUST00063,2024-09-29,Card Not Working,3,Pending
TCKT002751,CUST00787,2023-10-09,Incorrect Charge,12,Unresolved
TCKT002752,CUST00580,2025-05-17,Delayed Credit,14,Pending
TCKT002753,CUST00715,2023-10-03,Delayed Credit,10,Resolved
TCKT002754,CUST00164,2025-06-04,Incorrect Charge,14,Unresolved
TCKT002755,CUST00934,2025-02-06,Failed Transaction,6,Pending
TCKT002756,CUST00705,2025-05-21,Account Locked,5,Resolved
TCKT002757,CUST00440,2023-12-08,Card Not Working,8,Unresolved
TCKT002758,CUST00542,2025-02-06,Card Not Working,2,Resolved
TCKT002759,CUST00912,2024-02-25,Login Issue,14,Unresolved
TCKT002760,CUST00644,2024-11-28,Card Not Working,6,Resolved
TCKT002761,CUST00868,2024-02-22,Login Issue,2,Unresolved
TCKT002762,CUST00234,2023-11-06,Account Locked,10,Unresolved
TCKT002763,CUST00601,2023-12-31,Delayed Credit,3,Pending
TCKT002764,CUST00071,2024-11-05,Incorrect Charge,3,Pending
TCKT002765,CUST00685,2023-11-15,Account Locked,13,Resolved
TCKT002766,CUST00004,2024-11-05,Failed Transaction,12,Unresolved
TCKT002767,CUST00001,2023-12-29,Incorrect Charge,14,Resolved
TCKT002768,CUST00768,2025-02-15,Failed Transaction,8,Pending
TCKT002769,CUST00660,2024-03-28,Card Not Working,15,Resolved
TCKT002770,CUST00603,2024-06-21,Delayed Credit,15,Unresolved
TCKT002771,CUST00666,2023-11-21,Delayed Credit,2,Unresolved
TCKT002772,CUST00485,2023-12-14,Incorrect Charge,6,Pending
TCKT002773,CUST00281,2024-12-02,Incorrect Charge,6,Unresolved
TCKT002774,CUST00259,2023-12-22,Delayed Credit,4,Pending
TCKT002775,CUST00118,2025-02-22,Card Not Working,2,Unresolved
TCKT002776,CUST00850,2024-08-16,Incorrect Charge,3,Pending
TCKT002777,CUST00591,2025-02-24,Account Locked,2,Pending
TCKT002778,CUST00402,2023-11-05,Failed Transaction,11,Unresolved
TCKT002779,CUST00188,2023-12-17,Incorrect Charge,9,Pending
TCKT002780,CUST00375,2023-10-13,Card Not Working,6,Resolved
TCKT002781,CUST00287,2024-03-17,Card Not Working,15,Pending
TCKT002782,CUST00594,2023-12-23,Card Not Working,7,Resolved
TCKT002783,CUST00579,2024-06-05,Login Issue,12,Resolved
TCKT002784,CUST00781,2024-10-09,Account Locked,3,Unresolved
TCKT002785,CUST00674,2025-02-11,Account Locked,11,Unresolved
TCKT002786,CUST00185,2024-01-09,Account Locked,13,Unresolved
TCKT002787,CUST00324,2023-10-29,Incorrect Charge,14,Unresolved
TCKT002788,CUST00332,2024-02-03,Delayed Credit,6,Unresolved
TCKT002789,CUST00067,2025-01-17,Delayed Credit,5,Pending
TCKT002790,CUST00097,2024-09-21,Incorrect Charge,11,Unresolved
TCKT002791,CUST00388,2023-12-15,Delayed Credit,3,Resolved
TCKT002792,CUST00645,2023-08-02,Card Not Working,4,Unresolved
TCKT002793,CUST00662,2024-03-16,Login Issue,3,Resolved
TCKT002794,CUST00678,2023-11-02,Incorrect Charge,6,Pending
TCKT002795,CUST00600,2024-12-02,Failed Transaction,4,Unresolved
TCKT002796,CUST00272,2024-07-18,Failed Transaction,5,Unresolved
TCKT002797,CUST00156,2024-04-15,Login Issue,7,Resolved
TCKT002798,CUST00332,2025-03-04,Account Locked,3,Resolved
TCKT002799,CUST00677,2024-06-24,Delayed Credit,13,Pending
TCKT002800,CUST00489,2023-12-23,Account Locked,1,Unresolved
TCKT002801,CUST00153,2025-06-29,Failed Transaction,15,Resolved
TCKT002802,CUST00993,2024-05-28,Incorrect Charge,15,Resolved
TCKT002803,CUST00175,2024-06-10,Account Locked,8,Pending
TCKT002804,CUST00950,2024-11-20,Delayed Credit,15,Unresolved
TCKT002805,CUST00271,2023-07-24,Login Issue,2,Pending
TCKT002806,CUST00384,2025-05-13,Delayed Credit,1,Pending
TCKT002807,CUST00046,2024-04-20,Card Not Working,12,Pending
TCKT002808,CUST00027,2023-09-12,Failed Transaction,6,Unresolved
TCKT002809,CUST00657,2025-04-22,Failed Transaction,6,Unresolved
TCKT002810,CUST00905,2023-07-31,Failed Transaction,5,Resolved
TCKT002811,CUST00232,2024-11-03,Login Issue,1,Pending
TCKT002812,CUST00926,2025-01-14,Account Locked,8,Unresolved
TCKT002813,CUST00552,2024-12-06,Account Locked,14,Pending
TCKT002814,CUST00252,2024-06-17,Login Issue,15,Pending
TCKT002815,CUST00957,2024-05-03,Login Issue,14,Unresolved
TCKT002816,CUST00161,2023-12-18,Account Locked,6,Unresolved
TCKT002817,CUST00176,2025-01-02,Failed Transaction,3,Pending
TCKT002818,CUST00261,2025-01-02,Login Issue,2,Unresolved
TCKT002819,CUST00887,2024-06-26,Failed Transaction,14,Unresolved
TCKT002820,CUST00258,2025-06-24,Account Locked,6,Resolved
TCKT002821,CUST00321,2025-04-02,Failed Transaction,14,Unresolved
TCKT002822,CUST00764,2023-08-12,Incorrect Charge,15,Resolved
TCKT002823,CUST00302,2024-03-31,Delayed Credit,1,Resolved
TCKT002824,CUST00468,2024-07-24,Delayed Credit,15,Pending
TCKT002825,CUST00643,2023-09-08,Card Not Working,9,Unresolved
TCKT002826,CUST00302,2025-03-23,Card Not Working,8,Resolved
TCKT002827,CUST00802,2024-07-02,Incorrect Charge,11,Unresolved
TCKT002828,CUST00837,2024-07-18,Card Not Working,6,Unresolved
TCKT002829,CUST00644,2024-03-31,Incorrect Charge,12,Resolved
TCKT002830,CUST00680,2024-02-25,Card Not Working,11,Unresolved
TCKT002831,CUST00902,2024-06-10,Login Issue,11,Unresolved
TCKT002832,CUST00135,2023-08-24,Account Locked,15,Resolved
TCKT002833,CUST00783,2024-01-08,Incorrect Charge,4,Unresolved
TCKT002834,CUST00238,2025-04-03,Failed Transaction,11,Resolved
TCKT002835,CUST00483,2024-07-11,Incorrect Charge,5,Pending
TCKT002836,CUST00812,2023-12-25,Login Issue,8,Resolved
TCKT002837,CUST00236,2024-11-22,Incorrect Charge,14,Unresolved
TCKT002838,CUST00705,2024-02-20,Login Issue,5,Unresolved
TCKT002839,CUST00836,2025-02-07,Delayed Credit,13,Resolved
TCKT002840,CUST00166,2025-06-17,Login Issue,1,Resolved
TCKT002841,CUST00011,2024-12-06,Failed Transaction,4,Unresolved
TCKT002842,CUST00733,2024-07-22,Failed Transaction,12,Pending
TCKT002843,CUST00128,2023-09-29,Incorrect Charge,15,Pending
TCKT002844,CUST00327,2024-01-27,Failed Transaction,14,Resolved
