transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,channels,currency
TXN012242,CUST00703,2022-07-25,Credit,762104.04,POS,Dollar
TXN012243,CUST00445,2025-04-15,Credit,463768.02,POS,Pounds
TXN012244,CUST00356,2022-09-26,Debit,322035.63,Web,Yen
TXN012245,CUST00865,2023-11-08,Debit,611509.66,POS,Pounds
TXN012246,CUST00063,2023-03-01,Debit,639718.83,Web,Euros
TXN012247,CUST00109,2024-01-12,Credit,286197.63,Apps,Dollar
TXN012248,CUST00426,2023-07-13,Credit,694367.43,Cards,Naira
TXN012249,CUST00082,2022-09-05,Credit,890644.6,USSD,Euros
TXN012250,CUST00949,2023-05-09,Debit,524023.08,Web,Yen
TXN012251,CUST00268,2022-12-03,Debit,46645.22,Web,Dollar
TXN012252,CUST00174,2024-11-03,Debit,520052.88,Web,Pounds
TXN012253,CUST00191,2023-11-18,Credit,637081.73,Apps,Pounds
TXN012254,CUST00442,2025-02-24,Debit,652668.84,Cards,Dollar
TXN012255,CUST00861,2024-02-19,Debit,581037.77,Apps,Euros
TXN012256,CUST00719,2025-07-03,Debit,631885.83,POS,Naira
TXN012257,CUST00426,2025-02-25,Debit,287920.41,USSD,Pounds
TXN012258,CUST00414,2024-11-08,Credit,173214.12,Cards,Pounds
TXN012259,CUST00331,2024-01-07,Credit,280310.62,POS,Pounds
TXN012260,CUST00487,2022-10-23,Credit,371152.97,USSD,Euros
TXN012261,CUST00224,2024-08-11,Credit,207645.87,USSD,Yen
TXN012262,CUST00146,2022-07-08,Credit,599145.03,POS,Naira
TXN012263,CUST00346,2025-04-14,Credit,841696.31,Cards,Naira
TXN012264,CUST00874,2024-08-07,Debit,9852.32,USSD,Dollar
TXN012265,CUST00824,2023-10-09,Credit,627121.38,Web,Dollar
TXN012266,CUST00116,2023-09-25,Debit,737823.19,Apps,Euros
TXN012267,CUST00837,2024-05-09,Credit,564582.48,Apps,Yen
TXN012268,CUST00202,2023-08-09,Debit,608767.34,Apps,Yen
TXN012269,CUST00835,2023-01-13,Debit,761538.09,Apps,Naira
TXN012270,CUST00078,2024-06-19,Credit,173669.63,POS,Naira
TXN012271,CUST00511,2023-02-06,Debit,594167.83,USSD,Euros
TXN012272,CUST00296,2024-02-25,Credit,356775.84,POS,Dollar
TXN012273,CUST00942,2024-08-08,Debit,682945.03,Cards,Pounds
TXN012274,CUST00310,2025-02-03,Debit,52007.56,USSD,Euros
TXN012275,CUST00127,2023-07-17,Credit,92515.48,USSD,Pounds
TXN012276,CUST00151,2024-06-06,Debit,937557.92,POS,Pounds
TXN012277,CUST00890,2022-07-28,Credit,621648.57,Cards,Dollar
TXN012278,CUST00346,2023-07-09,Debit,967095.85,Apps,Naira
TXN012279,CUST00461,2022-08-11,Debit,799938.47,POS,Euros
TXN012280,CUST00377,2023-06-02,Credit,482795.51,POS,Euros
TXN012281,CUST00070,2023-07-20,Credit,721676.9,Cards,Naira
TXN012282,CUST00285,2024-03-10,Debit,560545.94,Cards,Pounds
TXN012283,CUST00415,2023-04-01,Credit,869933.84,Cards,Pounds
TXN012284,CUST01000,2023-06-04,Debit,677827.53,Cards,Naira
TXN012285,CUST00986,2024-11-26,Credit,777163.79,POS,Dollar
TXN012286,CUST00711,2024-04-25,Credit,387787.41,USSD,Euros
TXN012287,CUST00773,2024-11-29,Debit,994440.12,POS,Euros
TXN012288,CUST00970,2022-08-22,Debit,45805.72,Cards,Yen
TXN012289,CUST00436,2023-07-23,Debit,263291.98,Apps,Pounds
TXN012290,CUST00080,2024-01-06,Credit,498137.02,Cards,Naira
TXN012291,CUST00949,2023-11-17,Debit,905886.31,Cards,Pounds
TXN012292,CUST00031,2022-10-21,Debit,128019.64,POS,Yen
TXN012293,CUST00400,2022-12-16,Debit,918951.13,POS,Euros
TXN012294,CUST00496,2024-03-28,Debit,627015.42,Cards,Dollar
TXN012295,CUST00546,2023-03-22,Credit,811437.82,Web,Euros
TXN012296,CUST00018,2023-11-09,Debit,161177.09,POS,Pounds
TXN012297,CUST00711,2023-11-27,Debit,470459.13,POS,Dollar
TXN012298,CUST00968,2022-07-13,Credit,364031.16,USSD,Naira
TXN012299,CUST00238,2023-01-14,Debit,114769.59,Cards,Dollar
TXN012300,CUST00496,2025-02-20,Debit,408431.85,Web,Euros
TXN012301,CUST00776,2022-11-29,Debit,42473.11,Apps,Dollar
TXN012302,CUST00287,2025-04-02,Debit,761119.03,POS,Pounds
TXN012303,CUST00256,2024-01-31,Debit,869942.16,Cards,Naira
TXN012304,CUST00778,2024-09-11,Debit,684698.29,Web,Pounds
TXN012305,CUST00350,2024-04-21,Debit,951701.69,Web,Naira
TXN012306,CUST00720,2023-08-02,Credit,342629.3,Web,Pounds
TXN012307,CUST00213,2024-07-18,Debit,427289.26,POS,Pounds
TXN012308,CUST00258,2022-08-11,Credit,414917.62,USSD,Naira
TXN012309,CUST00244,2024-02-11,Debit,65291.72,Apps,Naira
TXN012310,CUST00539,2022-08-05,Credit,773542.04,POS,Naira
TXN012311,CUST00467,2022-08-08,Credit,485825.66,POS,Dollar
TXN012312,CUST00029,2024-01-28,Credit,247590.08,POS,Pounds
TXN012313,CUST00819,2024-12-31,Debit,548230.49,USSD,Yen
TXN012314,CUST00138,2023-07-10,Credit,963719.61,Web,Naira
TXN012315,CUST00516,2025-03-10,Debit,710366.33,USSD,Dollar
TXN012316,CUST00083,2024-07-26,Debit,654393.83,Cards,Naira
TXN012317,CUST00854,2023-07-15,Debit,22333.6,Apps,Pounds
TXN012318,CUST00649,2023-06-04,Debit,152628.4,Apps,Pounds
TXN012319,CUST00129,2024-06-11,Credit,733204.68,Web,Euros
TXN012320,CUST00900,2023-06-28,Credit,560151.71,USSD,Naira
TXN012321,CUST00238,2023-12-31,Debit,550843.37,Web,Yen
TXN012322,CUST00946,2024-06-17,Debit,253006.29,USSD,Pounds
TXN012323,CUST00645,2024-05-02,Debit,309013.6,Cards,Pounds
TXN012324,CUST00978,2023-10-11,Debit,454090.18,Cards,Yen
TXN012325,CUST00890,2023-09-07,Debit,645084.18,Web,Yen
TXN012326,CUST00816,2022-11-14,Credit,126288.3,Web,Dollar
TXN012327,CUST00932,2024-10-14,Credit,935430.12,Cards,Pounds
TXN012328,CUST00443,2023-06-04,Debit,934740.44,POS,Pounds
TXN012329,CUST00337,2025-03-09,Debit,291999.86,POS,Euros
TXN012330,CUST00726,2024-01-28,Debit,450262.21,USSD,Pounds
TXN012331,CUST00447,2024-08-22,Debit,205981.61,Web,Dollar
TXN012332,CUST00057,2022-12-18,Credit,609760.91,USSD,Dollar
TXN012333,CUST00739,2024-01-14,Credit,591905.67,Web,Yen
TXN012334,CUST00355,2022-12-21,Credit,24026.15,USSD,Naira
TXN012335,CUST00175,2023-11-04,Credit,281960.5,Cards,Pounds
TXN012336,CUST00926,2025-02-18,Debit,701616.52,Cards,Pounds
TXN012337,CUST00909,2023-03-04,Credit,347718.55,POS,Yen
TXN012338,CUST00500,2024-05-13,Credit,417247.26,POS,Euros
TXN012339,CUST00932,2023-04-06,Debit,466549.8,Web,Euros
TXN012340,CUST00274,2024-05-18,Debit,277090.52,Cards,Yen
TXN012341,CUST00195,2023-08-21,Credit,205143.44,USSD,Naira
TXN012342,CUST00450,2022-09-06,Credit,807051.08,USSD,Yen
TXN012343,CUST00628,2024-02-18,Credit,356562.95,POS,Yen
TXN012344,CUST00513,2025-05-17,Debit,530320.07,USSD,Euros
TXN012345,CUST00918,2023-04-17,Credit,886348.86,USSD,Euros
TXN012346,CUST00433,2022-08-08,Debit,935216.74,Web,Naira
TXN012347,CUST00833,2023-09-06,Credit,50555.1,Apps,Dollar
TXN012348,CUST00522,2022-08-22,Credit,642398.06,Apps,Pounds
TXN012349,CUST00520,2025-06-29,Credit,71327.22,USSD,Pounds
TXN012350,CUST00063,2022-10-09,Debit,279336.85,USSD,Euros
TXN012351,CUST00846,2024-04-12,Credit,340854.26,USSD,Pounds
TXN012352,CUST00597,2022-08-10,Credit,56966.69,Apps,Euros
TXN012353,CUST00067,2022-07-25,Credit,209631.33,USSD,Yen
TXN012354,CUST00349,2024-02-12,Debit,523106.2,Apps,Naira
TXN012355,CUST00118,2025-04-29,Debit,685472.25,Apps,Euros
TXN012356,CUST00962,2022-08-01,Credit,27774.56,USSD,Dollar
TXN012357,CUST00859,2024-02-28,Debit,299605.4,Apps,Naira
TXN012358,CUST00683,2022-12-16,Credit,780085.3,POS,Dollar
TXN012359,CUST00076,2022-08-05,Debit,401583.27,USSD,Dollar
TXN012360,CUST00226,2025-02-05,Credit,834801.44,POS,Euros
TXN012361,CUST00216,2024-08-27,Credit,630439.89,Web,Naira
TXN012362,CUST00468,2024-05-24,Credit,868449.37,Apps,Yen
TXN012363,CUST00884,2023-12-09,Debit,493772.06,Cards,Pounds
TXN012364,CUST00958,2024-09-12,Credit,239117.37,Apps,Euros
TXN012365,CUST00565,2024-12-05,Debit,178045.49,POS,Pounds
TXN012366,CUST00059,2022-10-22,Debit,597471.36,POS,Pounds
TXN012367,CUST00732,2024-08-13,Credit,666428.12,Cards,Dollar
TXN012368,CUST00990,2023-05-24,Credit,331035.69,Cards,Pounds
TXN012369,CUST00297,2022-07-15,Debit,441019.27,USSD,Pounds
TXN012370,CUST00148,2022-07-10,Credit,856177.96,Apps,Naira
TXN012371,CUST00390,2023-05-10,Debit,140098.44,Apps,Euros
TXN012372,CUST00216,2024-09-30,Debit,992829.49,POS,Pounds
TXN012373,CUST00416,2022-12-09,Debit,278667.58,Web,Dollar
TXN012374,CUST00018,2024-05-13,Debit,333974.25,Cards,Naira
TXN012375,CUST00054,2025-06-16,Credit,21909.6,Web,Naira
TXN012376,CUST00949,2025-04-18,Credit,987218.71,Cards,Yen
TXN012377,CUST00672,2022-08-19,Debit,931412.71,POS,Dollar
TXN012378,CUST00050,2024-03-29,Debit,240765.26,POS,Pounds
TXN012379,CUST00756,2023-06-23,Debit,38020.97,Cards,Yen
TXN012380,CUST00119,2025-06-02,Debit,306464.53,Cards,Euros
TXN012381,CUST00353,2024-02-26,Debit,651106.0,Cards,Yen
TXN012382,CUST00732,2024-11-02,Debit,515784.18,Web,Yen
TXN012383,CUST00085,2023-08-18,Debit,673901.72,Apps,Naira
TXN012384,CUST00185,2024-11-04,Credit,607623.43,Web,Dollar
TXN012385,CUST00669,2024-02-06,Debit,829756.41,USSD,Dollar
TXN012386,CUST00645,2022-08-31,Debit,401451.45,Cards,Yen
TXN012387,CUST00210,2024-03-02,Debit,938925.31,Cards,Dollar
TXN012388,CUST01000,2024-09-23,Credit,858914.39,Cards,Dollar
TXN012389,CUST00140,2025-01-30,Debit,399021.73,Web,Naira
TXN012390,CUST00912,2022-12-01,Credit,363222.42,Apps,Pounds
TXN012391,CUST00257,2022-09-03,Credit,111122.81,Web,Dollar
TXN012392,CUST00326,2025-01-01,Debit,699905.47,USSD,Dollar
TXN012393,CUST00259,2024-03-29,Credit,18960.75,Web,Pounds
TXN012394,CUST00695,2024-03-26,Credit,309037.32,Cards,Pounds
TXN012395,CUST00863,2022-11-29,Credit,291572.6,USSD,Dollar
TXN012396,CUST00376,2023-09-13,Debit,17349.06,Apps,Naira
TXN012397,CUST00807,2023-09-22,Debit,484181.45,Cards,Pounds
TXN012398,CUST00292,2023-07-10,Debit,787922.48,Web,Pounds
TXN012399,CUST00185,2025-02-26,Credit,540238.8,Apps,Yen
TXN012400,CUST00818,2024-10-03,Debit,847090.82,Cards,Pounds
TXN012401,CUST00185,2022-08-15,Debit,957907.59,Web,Yen
TXN012402,CUST00018,2022-07-26,Credit,854616.12,POS,Euros
TXN012403,CUST00535,2022-07-21,Debit,78750.81,Web,Pounds
TXN012404,CUST00698,2025-06-06,Credit,532630.12,Web,Euros
TXN012405,CUST00438,2024-01-08,Debit,108607.01,Apps,Naira
TXN012406,CUST00200,2023-11-02,Credit,136939.13,Apps,Naira
TXN012407,CUST00020,2024-03-12,Debit,24896.89,POS,Dollar
TXN012408,CUST00271,2023-11-24,Credit,341254.7,USSD,Pounds
TXN012409,CUST00999,2023-04-18,Credit,217876.83,Web,Pounds
TXN012410,CUST00661,2024-03-14,Debit,502743.78,Apps,Dollar
TXN012411,CUST00196,2023-10-12,Debit,645792.45,Apps,Pounds
TXN012412,CUST00081,2023-03-23,Credit,81772.03,USSD,Dollar
TXN012413,CUST00847,2023-05-24,Debit,659161.54,USSD,Euros
TXN012414,CUST00587,2022-08-26,Debit,337355.1,POS,Yen
TXN012415,CUST00645,2024-11-25,Credit,123877.85,Cards,Pounds
TXN012416,CUST00936,2023-04-07,Debit,79399.38,Cards,Naira
TXN012417,CUST00106,2023-06-18,Credit,778927.73,Cards,Dollar
TXN012418,CUST00474,2022-08-14,Debit,252941.5,Cards,Pounds
TXN012419,CUST00843,2022-12-08,Credit,721570.98,USSD,Yen
TXN012420,CUST00071,2022-12-26,Debit,322818.38,POS,Dollar
TXN012421,CUST00990,2024-12-22,Debit,239692.41,POS,Yen
TXN012422,CUST00094,2023-12-05,Credit,234919.94,POS,Yen
TXN012423,CUST00857,2022-12-04,Debit,730431.33,Apps,Pounds
TXN012424,CUST00998,2025-04-02,Credit,271918.95,POS,Naira
TXN012425,CUST00400,2024-03-16,Debit,216489.49,Cards,Yen
TXN012426,CUST00342,2024-01-02,Credit,662970.12,Web,Dollar
TXN012427,CUST00416,2022-08-23,Credit,988977.54,POS,Naira
TXN012428,CUST00975,2024-01-10,Debit,51628.8,USSD,Naira
TXN012429,CUST00253,2023-07-16,Debit,201629.23,Web,Dollar
TXN012430,CUST00112,2022-10-01,Credit,902935.91,USSD,Yen
TXN012431,CUST00527,2025-06-15,Debit,991824.83,Web,Yen
TXN012432,CUST00996,2022-12-06,Credit,841619.77,Cards,Dollar
TXN012433,CUST00132,2024-10-01,Debit,707772.89,Apps,Naira
TXN012434,CUST00638,2024-10-23,Debit,639618.66,USSD,Naira
TXN012435,CUST00031,2024-08-22,Credit,966472.13,Cards,Yen
TXN012436,CUST00681,2023-11-20,Debit,289026.66,Cards,Pounds
TXN012437,CUST00550,2022-07-14,Credit,807035.71,POS,Euros
TXN012438,CUST00750,2024-08-02,Debit,220768.21,USSD,Pounds
TXN012439,CUST00805,2023-01-17,Debit,60676.2,POS,Pounds
TXN012440,CUST00842,2022-09-30,Debit,744284.5,Web,Naira
TXN012441,CUST00719,2022-08-24,Debit,581028.11,Apps,Naira
TXN012442,CUST00434,2023-12-26,Credit,447575.44,Apps,Euros
TXN012443,CUST00945,2024-08-27,Credit,238392.45,Cards,Dollar
TXN012444,CUST01000,2023-03-27,Credit,281160.2,Web,Naira
TXN012445,CUST00378,2022-09-26,Debit,859906.59,Apps,Pounds
TXN012446,CUST00711,2025-04-21,Credit,147772.43,Apps,Pounds
TXN012447,CUST00549,2023-01-04,Credit,361377.34,USSD,Euros
TXN012448,CUST00826,2023-03-03,Credit,786421.1,Web,Dollar
TXN012449,CUST00501,2023-04-24,Credit,553019.5,Web,Pounds
TXN012450,CUST00898,2025-06-23,Debit,528449.92,Web,Naira
TXN012451,CUST00196,2025-04-08,Credit,513571.93,Web,Naira
TXN012452,CUST00374,2023-05-17,Debit,784509.33,USSD,Euros
TXN012453,CUST00521,2024-08-16,Credit,881453.25,Apps,Dollar
TXN012454,CUST00643,2024-11-07,Credit,15470.94,Apps,Pounds
TXN012455,CUST00208,2024-11-19,Credit,301739.79,Apps,Yen
TXN012456,CUST00085,2025-04-04,Credit,592497.4,Web,Pounds
TXN012457,CUST00132,2022-09-26,Debit,698836.83,Web,Dollar
TXN012458,CUST00970,2024-11-18,Credit,4805.22,POS,Yen
TXN012459,CUST00166,2023-11-18,Credit,716908.29,Cards,Dollar
TXN012460,CUST00605,2025-04-20,Credit,313053.68,Web,Dollar
TXN012461,CUST00297,2025-02-03,Credit,273207.19,USSD,Naira
TXN012462,CUST00309,2023-06-15,Debit,386114.16,Web,Naira
TXN012463,CUST00607,2023-01-21,Credit,957523.36,POS,Pounds
TXN012464,CUST00823,2024-07-11,Credit,947288.88,POS,Euros
TXN012465,CUST00629,2022-08-21,Debit,211327.3,Web,Euros
TXN012466,CUST00773,2024-12-07,Debit,855487.78,Web,Yen
TXN012467,CUST00020,2023-08-12,Credit,548085.75,Apps,Naira
TXN012468,CUST00436,2024-06-18,Credit,260585.25,Cards,Yen
TXN012469,CUST00417,2024-10-29,Debit,111377.49,Cards,Euros
TXN012470,CUST00361,2022-07-22,Debit,983069.54,Web,Naira
TXN012471,CUST00696,2023-12-28,Debit,466176.46,POS,Yen
TXN012472,CUST00180,2024-05-19,Credit,803411.33,USSD,Pounds
TXN012473,CUST00644,2024-03-28,Debit,515440.62,POS,Pounds
TXN012474,CUST00871,2025-02-15,Debit,655777.08,Web,Dollar
TXN012475,CUST00223,2024-01-05,Credit,653128.91,Web,Dollar
TXN012476,CUST00803,2024-04-25,Credit,449859.62,USSD,Dollar
TXN012477,CUST00104,2025-07-05,Debit,995.59,Apps,Naira
TXN012478,CUST00736,2023-05-15,Debit,442560.95,Cards,Naira
TXN012479,CUST00082,2023-07-15,Debit,306286.72,Apps,Naira
TXN012480,CUST00370,2024-10-24,Credit,924463.77,Apps,Euros
TXN012481,CUST00736,2024-03-31,Credit,995945.78,Web,Euros
TXN012482,CUST00432,2025-05-31,Debit,650834.07,Apps,Naira
TXN012483,CUST00518,2022-09-02,Debit,422852.21,Apps,Euros
TXN012484,CUST00500,2024-04-06,Debit,267356.32,Web,Euros
TXN012485,CUST00786,2024-12-15,Debit,657072.89,Web,Dollar
TXN012486,CUST00273,2023-09-10,Debit,96651.87,Cards,Euros
TXN012487,CUST00463,2025-04-20,Debit,732631.06,Web,Naira
TXN012488,CUST00688,2024-09-26,Credit,450144.99,USSD,Dollar
TXN012489,CUST00765,2025-03-24,Debit,228624.47,Apps,Dollar
TXN012490,CUST00554,2023-10-06,Debit,628132.13,Web,Euros
TXN012491,CUST00678,2022-09-12,Debit,962317.5,Web,Pounds
TXN012492,CUST00711,2023-09-20,Credit,737849.65,Cards,Pounds
TXN012493,CUST00561,2023-01-30,Debit,762327.69,Web,Naira
TXN012494,CUST00520,2024-09-30,Credit,432538.27,USSD,Dollar
TXN012495,CUST00477,2024-10-09,Debit,7692.84,Cards,Naira
TXN012496,CUST00872,2024-08-21,Credit,61104.24,Cards,Pounds
TXN012497,CUST00418,2025-05-13,Debit,816397.71,USSD,Dollar
TXN012498,CUST00826,2022-12-02,Credit,68920.02,USSD,Euros
TXN012499,CUST00273,2024-02-01,Debit,738297.66,Cards,Pounds
TXN012500,CUST00765,2023-07-11,Credit,986157.73,Apps,Yen
TXN012501,CUST00313,2022-11-27,Credit,394658.05,POS,Yen
TXN012502,CUST00135,2023-12-13,Credit,302814.18,POS,Naira
TXN012503,CUST00889,2022-10-03,Debit,602821.26,USSD,Naira
TXN012504,CUST00981,2022-09-07,Debit,74091.46,Apps,Euros
TXN012505,CUST00413,2023-06-03,Debit,347213.09,Apps,Pounds
TXN012506,CUST00401,2024-01-09,Debit,154710.09,Cards,Dollar
TXN012507,CUST00901,2024-08-14,Credit,131503.59,Cards,Euros
TXN012508,CUST00287,2022-10-05,Debit,1224.06,POS,Pounds
TXN012509,CUST00109,2024-05-21,Debit,103778.21,Cards,Yen
TXN012510,CUST00983,2024-05-01,Debit,732738.87,Cards,Dollar
TXN012511,CUST00496,2022-07-18,Credit,160966.82,Cards,Euros
TXN012512,CUST00286,2024-01-03,Credit,891155.77,POS,Yen
TXN012513,CUST00762,2024-04-22,Credit,82327.86,Apps,Yen
TXN012514,CUST00121,2024-08-11,Debit,761732.64,Apps,Pounds
TXN012515,CUST00456,2025-02-02,Credit,854313.28,USSD,Euros
TXN012516,CUST00270,2024-06-11,Debit,554695.23,Cards,Naira
TXN012517,CUST00345,2022-11-26,Credit,440737.36,Cards,Euros
TXN012518,CUST00977,2023-06-24,Credit,517558.95,USSD,Dollar
TXN012519,CUST00002,2024-04-20,Debit,304938.61,USSD,Dollar
TXN012520,CUST00829,2024-01-05,Debit,780340.55,Apps,Euros
TXN012521,CUST00435,2022-10-01,Credit,308640.17,Apps,Yen
TXN012522,CUST00655,2022-10-21,Debit,55910.56,Apps,Naira
TXN012523,CUST00806,2025-03-12,Debit,635210.74,Web,Naira
TXN012524,CUST00032,2023-01-03,Debit,144535.86,Cards,Naira
TXN012525,CUST00971,2024-02-04,Credit,888053.28,Web,Pounds
TXN012526,CUST00135,2023-05-06,Credit,392447.25,Web,Naira
TXN012527,CUST00489,2023-08-01,Credit,48817.02,USSD,Pounds
TXN012528,CUST00253,2023-01-20,Credit,341443.83,Cards,Naira
TXN012529,CUST00348,2023-10-03,Credit,611116.0,Web,Dollar
TXN012530,CUST00047,2024-04-06,Debit,754947.08,Cards,Pounds
TXN012531,CUST00330,2022-07-18,Credit,193825.52,USSD,Dollar
TXN012532,CUST00913,2022-08-01,Debit,385400.95,USSD,Naira
TXN012533,CUST00937,2024-08-18,Credit,877033.43,USSD,Dollar
TXN012534,CUST00322,2024-08-30,Debit,978037.9,Apps,Naira
TXN012535,CUST00579,2023-08-26,Credit,148593.73,Apps,Yen
TXN012536,CUST00580,2024-01-01,Credit,16405.95,POS,Euros
TXN012537,CUST00610,2024-05-11,Credit,737956.54,Web,Euros
TXN012538,CUST00804,2023-09-10,Debit,548943.42,Cards,Pounds
TXN012539,CUST00600,2023-05-18,Debit,375230.52,Apps,Euros
TXN012540,CUST00655,2023-06-15,Debit,645872.72,Cards,Pounds
TXN012541,CUST00036,2023-08-28,Credit,765011.22,USSD,Euros
TXN012542,CUST00141,2023-09-10,Debit,536778.99,Web,Yen
TXN012543,CUST00907,2024-09-30,Credit,717007.61,POS,Naira
TXN012544,CUST00392,2025-02-21,Credit,405204.39,POS,Pounds
TXN012545,CUST00091,2024-07-24,Credit,524599.37,Cards,Yen
TXN012546,CUST00099,2022-11-17,Debit,364031.41,POS,Pounds
TXN012547,CUST00484,2024-12-07,Debit,466643.05,Web,Naira
TXN012548,CUST00973,2024-03-11,Credit,642145.95,Cards,Dollar
TXN012549,CUST00919,2025-02-12,Credit,680046.02,USSD,Pounds
TXN012550,CUST00634,2024-07-04,Debit,11997.43,POS,Naira
TXN012551,CUST00942,2024-05-26,Debit,421166.25,Web,Euros
TXN012552,CUST00571,2025-01-03,Debit,255074.39,Apps,Pounds
TXN012553,CUST00338,2024-06-22,Credit,91084.98,USSD,Dollar
TXN012554,CUST00030,2022-10-03,Debit,415671.34,Web,Dollar
TXN012555,CUST00857,2023-02-24,Debit,488044.19,Apps,Dollar
TXN012556,CUST00350,2023-10-13,Debit,960609.23,Apps,Pounds
TXN012557,CUST00259,2025-04-28,Credit,189605.76,POS,Pounds
TXN012558,CUST00703,2022-12-18,Debit,669800.65,Web,Yen
TXN012559,CUST00602,2024-12-25,Credit,619010.56,Apps,Pounds
TXN012560,CUST00759,2024-12-18,Credit,438286.11,Cards,Yen
TXN012561,CUST00363,2023-01-17,Credit,686418.79,Web,Yen
TXN012562,CUST00515,2023-07-15,Debit,809988.27,POS,Naira
TXN012563,CUST00180,2024-04-25,Debit,505964.84,POS,Euros
TXN012564,CUST00698,2024-01-06,Debit,306537.1,Apps,Euros
TXN012565,CUST00632,2024-12-10,Credit,381182.04,Apps,Euros
TXN012566,CUST00938,2025-06-12,Debit,773086.06,POS,Naira
TXN012567,CUST00906,2022-11-01,Credit,226458.41,POS,Yen
TXN012568,CUST00731,2024-11-27,Debit,945268.94,Cards,Pounds
TXN012569,CUST00354,2022-10-11,Debit,688073.01,Web,Pounds
TXN012570,CUST00754,2022-07-12,Credit,416614.01,Apps,Naira
TXN012571,CUST00157,2023-12-15,Credit,394620.78,USSD,Dollar
TXN012572,CUST00600,2024-03-14,Credit,169609.56,Web,Naira
TXN012573,CUST00901,2025-03-05,Credit,423767.6,Cards,Yen
TXN012574,CUST00357,2025-06-26,Debit,732590.02,Web,Yen
TXN012575,CUST00445,2024-05-31,Credit,682660.61,Apps,Euros
TXN012576,CUST00753,2023-03-16,Debit,58647.12,USSD,Dollar
TXN012577,CUST00918,2023-05-09,Credit,144862.59,Web,Pounds
TXN012578,CUST00156,2024-06-23,Debit,565849.2,Cards,Pounds
TXN012579,CUST00218,2023-04-06,Debit,257489.41,POS,Pounds
TXN012580,CUST00983,2023-07-13,Credit,288587.35,Cards,Euros
TXN012581,CUST00388,2022-08-08,Credit,737039.64,Cards,Pounds
TXN012582,CUST00493,2023-08-29,Debit,456415.89,Apps,Yen
TXN012583,CUST00839,2023-05-05,Debit,528975.22,Apps,Pounds
TXN012584,CUST00333,2023-05-13,Debit,308590.22,Cards,Dollar
TXN012585,CUST00605,2023-07-27,Debit,412016.65,POS,Pounds
TXN012586,CUST00104,2024-07-20,Credit,199001.09,Cards,Yen
TXN012587,CUST01000,2023-06-10,Credit,822181.93,Apps,Pounds
TXN012588,CUST00410,2025-01-30,Credit,36498.31,Apps,Yen
TXN012589,CUST00654,2025-03-29,Credit,782825.81,POS,Dollar
TXN012590,CUST00187,2022-12-18,Debit,660566.13,Cards,Pounds
TXN012591,CUST00703,2022-12-19,Credit,827431.69,POS,Dollar
TXN012592,CUST00865,2024-06-03,Credit,590987.44,USSD,Naira
TXN012593,CUST00596,2024-10-24,Debit,294587.97,Apps,Naira
TXN012594,CUST00978,2022-08-24,Credit,307841.46,Web,Dollar
TXN012595,CUST00239,2023-09-20,Credit,532909.63,USSD,Euros
TXN012596,CUST00583,2023-09-12,Debit,512543.79,Cards,Euros
TXN012597,CUST00663,2023-01-28,Credit,421812.47,USSD,Naira
TXN012598,CUST00037,2023-11-09,Debit,994721.36,Cards,Euros
TXN012599,CUST00800,2024-06-27,Credit,974615.49,POS,Naira
TXN012600,CUST00895,2025-05-28,Credit,937636.17,POS,Dollar
TXN012601,CUST00930,2022-12-30,Debit,417235.43,POS,Naira
TXN012602,CUST00989,2023-02-20,Debit,479566.39,POS,Pounds
TXN012603,CUST00914,2023-06-30,Credit,587427.16,Cards,Naira
TXN012604,CUST00838,2024-12-24,Debit,490561.72,Cards,Euros
TXN012605,CUST00870,2023-08-03,Debit,125146.66,USSD,Euros
TXN012606,CUST00509,2023-11-08,Credit,387305.26,USSD,Naira
TXN012607,CUST00796,2024-07-10,Debit,934746.58,USSD,Pounds
TXN012608,CUST00015,2023-09-23,Credit,209476.22,Apps,Pounds
TXN012609,CUST00444,2025-03-31,Credit,202930.78,USSD,Dollar
TXN012610,CUST00549,2024-12-22,Debit,810357.33,POS,Euros
TXN012611,CUST00916,2025-03-26,Credit,560478.75,POS,Yen
TXN012612,CUST00736,2023-09-20,Debit,103363.58,POS,Dollar
TXN012613,CUST00710,2022-11-17,Credit,907789.05,POS,Pounds
TXN012614,CUST00696,2024-02-19,Credit,55020.23,Apps,Pounds
TXN012615,CUST00225,2022-08-06,Credit,969343.76,USSD,Naira
TXN012616,CUST00233,2022-07-30,Debit,922469.76,POS,Euros
TXN012617,CUST00104,2023-03-10,Credit,630629.83,Web,Dollar
TXN012618,CUST00062,2024-11-25,Debit,349369.83,Web,Euros
TXN012619,CUST00652,2025-05-22,Credit,128808.33,Cards,Yen
TXN012620,CUST00334,2023-03-17,Debit,991393.28,Web,Naira
TXN012621,CUST00098,2024-11-04,Debit,210206.63,Web,Yen
TXN012622,CUST00935,2024-04-27,Credit,176673.53,USSD,Dollar
TXN012623,CUST00469,2024-05-11,Credit,996520.75,Web,Euros
TXN012624,CUST00350,2024-05-22,Debit,624061.49,Cards,Pounds
TXN012625,CUST00570,2024-09-25,Debit,299983.96,Cards,Naira
TXN012626,CUST00369,2023-06-24,Credit,188319.29,USSD,Pounds
TXN012627,CUST00725,2025-01-30,Debit,521818.36,Apps,Dollar
TXN012628,CUST00614,2023-04-07,Debit,425265.84,Web,Yen
